ACNT_ID_NUM_KEY,ACNT_ID_NUM,ACNT_ID_TYP_CD,ACNT_PRTY_REL,ACNT_NUM,PARNT_NSC_NUM,ACNT_OPN_DT,ACNT_NAME,ACNT_STS_CD,ACNT_CLSED_IND,JURIS_CD,SRC_SYS_ACNT_TYP,SRC_SYS_ACNT_SUB_TYP,ACNT_CCY_REF,LDGR_BAL_EOD,ACNT_MRKT_CLAS_CD,CUST_CR_CNTRL_STRTGY_CD,BUS_CTR_CNTRLD_IND,UNQ_ACNT_GRP_NUM,ACNT_SUB_OFC_CD,DR_INT_RATE_TYP,DR_INT_RATE,ACNT_DATA_SRC_CD,BATCH_PROCESS_NAME,START_DATE,LAST_UPDT_DATE,RECORD_DELETED_FLAG,SHDW_BAL_AMT,SHDW_BAL_DTTM,SHDW_BAL_SEQ,LDGR_BAL_AMT,LDGR_BAL_DTTM,LDGR_BAL_SEQ
BKKG^10000288^900288,BKKG^10000288^900288,,,,,,,,,,,,,,,,,,,,,,,,,,2811.69,2025-02-24 16:23:35.000,575,3191.24,2025-02-24 16:23:35.000,576
BKKG^10000289^900289,BKKG^10000289^900289,,,,,,,,,,,,,,,,,,,,,,,,,,4319.71,2025-02-24 16:02:06.000,577,3184.97,2025-02-24 16:02:06.000,578
BKKG^10000290^900290,BKKG^10000290^900290,,,,,,,,,,,,,,,,,,,,,,,,,,2058.53,2025-02-24 16:16:07.000,579,1711.34,2025-02-24 16:16:07.000,580
BKKG^10000291^900291,BKKG^10000291^900291,,,,,,,,,,,,,,,,,,,,,,,,,,4816.62,2025-02-24 16:27:36.000,581,976.25,2025-02-24 16:27:36.000,582
BKKG^10000292^900292,BKKG^10000292^900292,,,,,,,,,,,,,,,,,,,,,,,,,,1122.23,2025-02-24 16:37:04.000,583,769.34,2025-02-24 16:37:04.000,584
BKKG^10000293^900293,BKKG^10000293^900293,,,,,,,,,,,,,,,,,,,,,,,,,,3500.65,2025-02-24 16:26:28.000,585,98.12,2025-02-24 16:26:28.000,586
BKKG^10000294^900294,BKKG^10000294^900294,,,,,,,,,,,,,,,,,,,,,,,,,,4867.88,2025-02-24 16:04:56.000,587,2746.08,2025-02-24 16:04:56.000,588
BKKG^10000295^900295,BKKG^10000295^900295,,,,,,,,,,,,,,,,,,,,,,,,,,1480.02,2025-02-24 16:35:06.000,589,3199.58,2025-02-24 16:35:06.000,590
BKKG^10000296^900296,BKKG^10000296^900296,,,,,,,,,,,,,,,,,,,,,,,,,,2575.77,2025-02-24 16:30:46.000,591,1581.85,2025-02-24 16:30:46.000,592
BKKG^10000297^900297,BKKG^10000297^900297,,,,,,,,,,,,,,,,,,,,,,,,,,1040.9,2025-02-24 16:31:25.000,593,2122.66,2025-02-24 16:31:25.000,594
BKKG^10000298^900298,BKKG^10000298^900298,,,,,,,,,,,,,,,,,,,,,,,,,,3214.05,2025-02-24 15:59:12.000,595,3451.44,2025-02-24 15:59:12.000,596
BKKG^10000299^900299,BKKG^10000299^900299,,,,,,,,,,,,,,,,,,,,,,,,,,4241.9,2025-02-24 15:53:33.000,597,169.38,2025-02-24 15:53:33.000,598
BKKG^10000300^900300,BKKG^10000300^900300,,,,,,,,,,,,,,,,,,,,,,,,,,1900.2,2025-02-24 15:51:30.000,599,2267.41,2025-02-24 15:51:30.000,600
BKKG^10000301^900301,BKKG^10000301^900301,,,,,,,,,,,,,,,,,,,,,,,,,,2382.55,2025-02-24 16:25:42.000,601,3494.3,2025-02-24 16:25:42.000,602
BKKG^10000302^900302,BKKG^10000302^900302,,,,,,,,,,,,,,,,,,,,,,,,,,4409.17,2025-02-24 16:33:57.000,603,2146.93,2025-02-24 16:33:57.000,604
BKKG^10000303^900303,BKKG^10000303^900303,,,,,,,,,,,,,,,,,,,,,,,,,,2840.21,2025-02-24 16:31:15.000,605,947.99,2025-02-24 16:31:15.000,606
BKKG^10000304^900304,BKKG^10000304^900304,,,,,,,,,,,,,,,,,,,,,,,,,,4396.4,2025-02-24 15:55:58.000,607,3783.45,2025-02-24 15:55:58.000,608
BKKG^10000305^900305,BKKG^10000305^900305,,,,,,,,,,,,,,,,,,,,,,,,,,3161.9,2025-02-24 16:30:17.000,609,3175.83,2025-02-24 16:30:17.000,610
BKKG^10000306^900306,BKKG^10000306^900306,,,,,,,,,,,,,,,,,,,,,,,,,,3324.8,2025-02-24 16:39:30.000,611,2592.32,2025-02-24 16:39:30.000,612
BKKG^10000307^900307,BKKG^10000307^900307,,,,,,,,,,,,,,,,,,,,,,,,,,1337.9,2025-02-24 15:59:16.000,613,3847.54,2025-02-24 15:59:16.000,614
BKKG^10000308^900308,BKKG^10000308^900308,,,,,,,,,,,,,,,,,,,,,,,,,,1808.95,2025-02-24 16:42:47.000,615,4225.56,2025-02-24 16:42:47.000,616
BKKG^10000309^900309,BKKG^10000309^900309,,,,,,,,,,,,,,,,,,,,,,,,,,1241.35,2025-02-24 15:53:33.000,617,3675.12,2025-02-24 15:53:33.000,618
BKKG^10000310^900310,BKKG^10000310^900310,,,,,,,,,,,,,,,,,,,,,,,,,,261.96,2025-02-24 16:00:49.000,619,4201.24,2025-02-24 16:00:49.000,620
BKKG^10000311^900311,BKKG^10000311^900311,,,,,,,,,,,,,,,,,,,,,,,,,,2382.93,2025-02-24 16:35:34.000,621,808.32,2025-02-24 16:35:34.000,622
BKKG^10000312^900312,BKKG^10000312^900312,,,,,,,,,,,,,,,,,,,,,,,,,,1251.03,2025-02-24 16:20:15.000,623,2387.41,2025-02-24 16:20:15.000,624
BKKG^10000313^900313,BKKG^10000313^900313,,,,,,,,,,,,,,,,,,,,,,,,,,458.25,2025-02-24 16:31:29.000,625,2162.72,2025-02-24 16:31:29.000,626
BKKG^10000314^900314,BKKG^10000314^900314,,,,,,,,,,,,,,,,,,,,,,,,,,3880.19,2025-02-24 15:56:00.000,627,2815.76,2025-02-24 15:56:00.000,628
BKKG^10000315^900315,BKKG^10000315^900315,,,,,,,,,,,,,,,,,,,,,,,,,,4429.54,2025-02-24 16:23:05.000,629,2430.75,2025-02-24 16:23:05.000,630
BKKG^10000316^900316,BKKG^10000316^900316,,,,,,,,,,,,,,,,,,,,,,,,,,4618.51,2025-02-24 16:44:47.000,631,1189.86,2025-02-24 16:44:47.000,632
BKKG^10000317^900317,BKKG^10000317^900317,,,,,,,,,,,,,,,,,,,,,,,,,,2053.47,2025-02-24 16:00:46.000,633,4703.89,2025-02-24 16:00:46.000,634
BKKG^10000318^900318,BKKG^10000318^900318,,,,,,,,,,,,,,,,,,,,,,,,,,4736.75,2025-02-24 15:54:12.000,635,3532.55,2025-02-24 15:54:12.000,636
BKKG^10000319^900319,BKKG^10000319^900319,,,,,,,,,,,,,,,,,,,,,,,,,,3357.5,2025-02-24 16:36:59.000,637,106.37,2025-02-24 16:36:59.000,638
BKKG^10000320^900320,BKKG^10000320^900320,,,,,,,,,,,,,,,,,,,,,,,,,,4489.59,2025-02-24 16:24:09.000,639,2175.15,2025-02-24 16:24:09.000,640
BKKG^10000321^900321,BKKG^10000321^900321,,,,,,,,,,,,,,,,,,,,,,,,,,830.46,2025-02-24 16:10:57.000,641,1301.46,2025-02-24 16:10:57.000,642
BKKG^10000322^900322,BKKG^10000322^900322,,,,,,,,,,,,,,,,,,,,,,,,,,2392.88,2025-02-24 15:53:28.000,643,398.94,2025-02-24 15:53:28.000,644
BKKG^10000323^900323,BKKG^10000323^900323,,,,,,,,,,,,,,,,,,,,,,,,,,3291.35,2025-02-24 16:13:55.000,645,3716.16,2025-02-24 16:13:55.000,646
BKKG^10000324^900324,BKKG^10000324^900324,,,,,,,,,,,,,,,,,,,,,,,,,,3007.95,2025-02-24 15:56:33.000,647,3827.26,2025-02-24 15:56:33.000,648
BKKG^10000325^900325,BKKG^10000325^900325,,,,,,,,,,,,,,,,,,,,,,,,,,3968.29,2025-02-24 16:41:07.000,649,1437.86,2025-02-24 16:41:07.000,650
BKKG^10000326^900326,BKKG^10000326^900326,,,,,,,,,,,,,,,,,,,,,,,,,,3370.84,2025-02-24 16:36:05.000,651,3063.51,2025-02-24 16:36:05.000,652
BKKG^10000327^900327,BKKG^10000327^900327,,,,,,,,,,,,,,,,,,,,,,,,,,393.93,2025-02-24 16:06:18.000,653,3443.11,2025-02-24 16:06:18.000,654
BKKG^10000328^900328,BKKG^10000328^900328,,,,,,,,,,,,,,,,,,,,,,,,,,2576.22,2025-02-24 16:23:01.000,655,3862.67,2025-02-24 16:23:01.000,656
BKKG^10000329^900329,BKKG^10000329^900329,,,,,,,,,,,,,,,,,,,,,,,,,,1161.77,2025-02-24 15:56:09.000,657,966.36,2025-02-24 15:56:09.000,658
BKKG^10000330^900330,BKKG^10000330^900330,,,,,,,,,,,,,,,,,,,,,,,,,,2698.8,2025-02-24 16:28:47.000,659,4450.14,2025-02-24 16:28:47.000,660
BKKG^10000331^900331,BKKG^10000331^900331,,,,,,,,,,,,,,,,,,,,,,,,,,3721.22,2025-02-24 15:49:04.000,661,2119.95,2025-02-24 15:49:04.000,662
BKKG^10000332^900332,BKKG^10000332^900332,,,,,,,,,,,,,,,,,,,,,,,,,,228.73,2025-02-24 16:18:21.000,663,3733.17,2025-02-24 16:18:21.000,664
BKKG^10000333^900333,BKKG^10000333^900333,,,,,,,,,,,,,,,,,,,,,,,,,,4097.73,2025-02-24 16:01:19.000,665,4031.88,2025-02-24 16:01:19.000,666
BKKG^10000334^900334,BKKG^10000334^900334,,,,,,,,,,,,,,,,,,,,,,,,,,1367.83,2025-02-24 16:12:59.000,667,2973.62,2025-02-24 16:12:59.000,668
BKKG^10000335^900335,BKKG^10000335^900335,,,,,,,,,,,,,,,,,,,,,,,,,,2808.72,2025-02-24 16:48:16.000,669,2365.35,2025-02-24 16:48:16.000,670
BKKG^10000336^900336,BKKG^10000336^900336,,,,,,,,,,,,,,,,,,,,,,,,,,2105.97,2025-02-24 16:25:18.000,671,2167.92,2025-02-24 16:25:18.000,672
BKKG^10000337^900337,BKKG^10000337^900337,,,,,,,,,,,,,,,,,,,,,,,,,,2279.97,2025-02-24 16:04:34.000,673,2391.35,2025-02-24 16:04:34.000,674
BKKG^10000338^900338,BKKG^10000338^900338,,,,,,,,,,,,,,,,,,,,,,,,,,788.51,2025-02-24 16:27:42.000,675,3018.18,2025-02-24 16:27:42.000,676
BKKG^10000339^900339,BKKG^10000339^900339,,,,,,,,,,,,,,,,,,,,,,,,,,3563.9,2025-02-24 16:26:48.000,677,3226.97,2025-02-24 16:26:48.000,678
BKKG^10000340^900340,BKKG^10000340^900340,,,,,,,,,,,,,,,,,,,,,,,,,,4770.36,2025-02-24 16:12:12.000,679,4689.7,2025-02-24 16:12:12.000,680
BKKG^10000341^900341,BKKG^10000341^900341,,,,,,,,,,,,,,,,,,,,,,,,,,2160.05,2025-02-24 16:39:40.000,681,1525.58,2025-02-24 16:39:40.000,682
BKKG^10000342^900342,BKKG^10000342^900342,,,,,,,,,,,,,,,,,,,,,,,,,,252.44,2025-02-24 16:35:16.000,683,3314.95,2025-02-24 16:35:16.000,684
BKKG^10000343^900343,BKKG^10000343^900343,,,,,,,,,,,,,,,,,,,,,,,,,,2158.82,2025-02-24 16:20:33.000,685,2892.03,2025-02-24 16:20:33.000,686
BKKG^10000344^900344,BKKG^10000344^900344,,,,,,,,,,,,,,,,,,,,,,,,,,903.38,2025-02-24 15:50:44.000,687,4979.71,2025-02-24 15:50:44.000,688
BKKG^10000345^900345,BKKG^10000345^900345,,,,,,,,,,,,,,,,,,,,,,,,,,3667.73,2025-02-24 15:59:38.000,689,1839.17,2025-02-24 15:59:38.000,690
BKKG^10000346^900346,BKKG^10000346^900346,,,,,,,,,,,,,,,,,,,,,,,,,,882.89,2025-02-24 16:01:36.000,691,886.44,2025-02-24 16:01:36.000,692
BKKG^10000347^900347,BKKG^10000347^900347,,,,,,,,,,,,,,,,,,,,,,,,,,1356.84,2025-02-24 16:41:10.000,693,2336.16,2025-02-24 16:41:10.000,694
BKKG^10000348^900348,BKKG^10000348^900348,,,,,,,,,,,,,,,,,,,,,,,,,,4994.1,2025-02-24 16:02:50.000,695,1934.87,2025-02-24 16:02:50.000,696
BKKG^10000349^900349,BKKG^10000349^900349,,,,,,,,,,,,,,,,,,,,,,,,,,2205.79,2025-02-24 16:30:07.000,697,2140.47,2025-02-24 16:30:07.000,698
BKKG^10000350^900350,BKKG^10000350^900350,,,,,,,,,,,,,,,,,,,,,,,,,,3251.68,2025-02-24 16:48:23.000,699,2760.83,2025-02-24 16:48:23.000,700
BKKG^10000351^900351,BKKG^10000351^900351,,,,,,,,,,,,,,,,,,,,,,,,,,2040.51,2025-02-24 16:31:09.000,701,2921.68,2025-02-24 16:31:09.000,702
BKKG^10000352^900352,BKKG^10000352^900352,,,,,,,,,,,,,,,,,,,,,,,,,,3920.68,2025-02-24 16:37:05.000,703,217.13,2025-02-24 16:37:05.000,704
BKKG^10000353^900353,BKKG^10000353^900353,,,,,,,,,,,,,,,,,,,,,,,,,,2346.27,2025-02-24 16:34:56.000,705,1425.86,2025-02-24 16:34:56.000,706
BKKG^10000354^900354,BKKG^10000354^900354,,,,,,,,,,,,,,,,,,,,,,,,,,2143.37,2025-02-24 16:10:58.000,707,1591.0,2025-02-24 16:10:58.000,708
BKKG^10000355^900355,BKKG^10000355^900355,,,,,,,,,,,,,,,,,,,,,,,,,,794.62,2025-02-24 16:10:46.000,709,2436.68,2025-02-24 16:10:46.000,710
BKKG^10000356^900356,BKKG^10000356^900356,,,,,,,,,,,,,,,,,,,,,,,,,,3345.04,2025-02-24 16:21:54.000,711,273.38,2025-02-24 16:21:54.000,712
BKKG^10000357^900357,BKKG^10000357^900357,,,,,,,,,,,,,,,,,,,,,,,,,,770.0,2025-02-24 16:35:43.000,713,190.46,2025-02-24 16:35:43.000,714
BKKG^10000358^900358,BKKG^10000358^900358,,,,,,,,,,,,,,,,,,,,,,,,,,57.25,2025-02-24 15:59:22.000,715,101.31,2025-02-24 15:59:22.000,716
BKKG^10000359^900359,BKKG^10000359^900359,,,,,,,,,,,,,,,,,,,,,,,,,,2935.71,2025-02-24 16:17:30.000,717,359.82,2025-02-24 16:17:30.000,718
BKKG^10000360^900360,BKKG^10000360^900360,,,,,,,,,,,,,,,,,,,,,,,,,,2006.25,2025-02-24 16:41:59.000,719,3965.25,2025-02-24 16:41:59.000,720
BKKG^10000361^900361,BKKG^10000361^900361,,,,,,,,,,,,,,,,,,,,,,,,,,4454.73,2025-02-24 15:57:38.000,721,1102.32,2025-02-24 15:57:38.000,722
BKKG^10000362^900362,BKKG^10000362^900362,,,,,,,,,,,,,,,,,,,,,,,,,,320.59,2025-02-24 16:28:48.000,723,349.11,2025-02-24 16:28:48.000,724
BKKG^10000363^900363,BKKG^10000363^900363,,,,,,,,,,,,,,,,,,,,,,,,,,4591.62,2025-02-24 16:17:47.000,725,1893.63,2025-02-24 16:17:47.000,726
BKKG^10000364^900364,BKKG^10000364^900364,,,,,,,,,,,,,,,,,,,,,,,,,,1026.49,2025-02-24 16:37:45.000,727,1996.84,2025-02-24 16:37:45.000,728
BKKG^10000365^900365,BKKG^10000365^900365,,,,,,,,,,,,,,,,,,,,,,,,,,580.39,2025-02-24 15:55:13.000,729,1408.67,2025-02-24 15:55:13.000,730
BKKG^10000366^900366,BKKG^10000366^900366,,,,,,,,,,,,,,,,,,,,,,,,,,2487.64,2025-02-24 16:42:26.000,731,1538.18,2025-02-24 16:42:26.000,732
BKKG^10000367^900367,BKKG^10000367^900367,,,,,,,,,,,,,,,,,,,,,,,,,,1642.26,2025-02-24 16:24:57.000,733,4815.98,2025-02-24 16:24:57.000,734
BKKG^10000368^900368,BKKG^10000368^900368,,,,,,,,,,,,,,,,,,,,,,,,,,4741.87,2025-02-24 16:14:31.000,735,4665.22,2025-02-24 16:14:31.000,736
BKKG^10000369^900369,BKKG^10000369^900369,,,,,,,,,,,,,,,,,,,,,,,,,,1817.91,2025-02-24 16:42:25.000,737,4427.33,2025-02-24 16:42:25.000,738
BKKG^10000370^900370,BKKG^10000370^900370,,,,,,,,,,,,,,,,,,,,,,,,,,2652.01,2025-02-24 15:56:39.000,739,4530.59,2025-02-24 15:56:39.000,740
BKKG^10000371^900371,BKKG^10000371^900371,,,,,,,,,,,,,,,,,,,,,,,,,,4438.81,2025-02-24 16:07:52.000,741,3617.61,2025-02-24 16:07:52.000,742
BKKG^10000372^900372,BKKG^10000372^900372,,,,,,,,,,,,,,,,,,,,,,,,,,3057.36,2025-02-24 16:08:17.000,743,719.13,2025-02-24 16:08:17.000,744
BKKG^10000373^900373,BKKG^10000373^900373,,,,,,,,,,,,,,,,,,,,,,,,,,697.72,2025-02-24 16:47:22.000,745,2038.15,2025-02-24 16:47:22.000,746
BKKG^10000374^900374,BKKG^10000374^900374,,,,,,,,,,,,,,,,,,,,,,,,,,1969.42,2025-02-24 16:47:52.000,747,4390.49,2025-02-24 16:47:52.000,748
BKKG^10000375^900375,BKKG^10000375^900375,,,,,,,,,,,,,,,,,,,,,,,,,,1862.6,2025-02-24 15:53:33.000,749,4831.22,2025-02-24 15:53:33.000,750
BKKG^10000376^900376,BKKG^10000376^900376,,,,,,,,,,,,,,,,,,,,,,,,,,2540.99,2025-02-24 16:00:12.000,751,2301.78,2025-02-24 16:00:12.000,752
BKKG^10000377^900377,BKKG^10000377^900377,,,,,,,,,,,,,,,,,,,,,,,,,,1449.0,2025-02-24 16:21:16.000,753,1531.24,2025-02-24 16:21:16.000,754
BKKG^10000378^900378,BKKG^10000378^900378,,,,,,,,,,,,,,,,,,,,,,,,,,2365.2,2025-02-24 16:20:38.000,755,4820.6,2025-02-24 16:20:38.000,756
BKKG^10000379^900379,BKKG^10000379^900379,,,,,,,,,,,,,,,,,,,,,,,,,,2697.69,2025-02-24 16:26:47.000,757,188.5,2025-02-24 16:26:47.000,758
BKKG^10000380^900380,BKKG^10000380^900380,,,,,,,,,,,,,,,,,,,,,,,,,,3336.69,2025-02-24 16:04:11.000,759,1353.4,2025-02-24 16:04:11.000,760
BKKG^10000381^900381,BKKG^10000381^900381,,,,,,,,,,,,,,,,,,,,,,,,,,1888.43,2025-02-24 16:01:27.000,761,2203.06,2025-02-24 16:01:27.000,762
BKKG^10000382^900382,BKKG^10000382^900382,,,,,,,,,,,,,,,,,,,,,,,,,,4619.05,2025-02-24 16:21:51.000,763,4742.23,2025-02-24 16:21:51.000,764
BKKG^10000383^900383,BKKG^10000383^900383,,,,,,,,,,,,,,,,,,,,,,,,,,793.67,2025-02-24 16:28:02.000,765,1169.24,2025-02-24 16:28:02.000,766
BKKG^10000384^900384,BKKG^10000384^900384,,,,,,,,,,,,,,,,,,,,,,,,,,3219.85,2025-02-24 16:20:28.000,767,1080.35,2025-02-24 16:20:28.000,768
BKKG^10000385^900385,BKKG^10000385^900385,,,,,,,,,,,,,,,,,,,,,,,,,,1647.92,2025-02-24 16:11:36.000,769,4857.89,2025-02-24 16:11:36.000,770
BKKG^10000386^900386,BKKG^10000386^900386,,,,,,,,,,,,,,,,,,,,,,,,,,870.6,2025-02-24 16:38:54.000,771,4205.91,2025-02-24 16:38:54.000,772
BKKG^10000387^900387,BKKG^10000387^900387,,,,,,,,,,,,,,,,,,,,,,,,,,2350.5,2025-02-24 16:23:02.000,773,607.47,2025-02-24 16:23:02.000,774
BKKG^10000388^900388,BKKG^10000388^900388,,,,,,,,,,,,,,,,,,,,,,,,,,2964.9,2025-02-24 16:26:27.000,775,3837.61,2025-02-24 16:26:27.000,776
BKKG^10000389^900389,BKKG^10000389^900389,,,,,,,,,,,,,,,,,,,,,,,,,,4837.35,2025-02-24 16:24:34.000,777,1599.79,2025-02-24 16:24:34.000,778
BKKG^10000390^900390,BKKG^10000390^900390,,,,,,,,,,,,,,,,,,,,,,,,,,847.57,2025-02-24 16:33:59.000,779,378.49,2025-02-24 16:33:59.000,780
BKKG^10000391^900391,BKKG^10000391^900391,,,,,,,,,,,,,,,,,,,,,,,,,,2189.49,2025-02-24 16:28:00.000,781,1874.33,2025-02-24 16:28:00.000,782
BKKG^10000392^900392,BKKG^10000392^900392,,,,,,,,,,,,,,,,,,,,,,,,,,4524.87,2025-02-24 16:24:14.000,783,2182.59,2025-02-24 16:24:14.000,784
BKKG^10000393^900393,BKKG^10000393^900393,,,,,,,,,,,,,,,,,,,,,,,,,,3547.01,2025-02-24 16:00:33.000,785,3438.72,2025-02-24 16:00:33.000,786
BKKG^10000394^900394,BKKG^10000394^900394,,,,,,,,,,,,,,,,,,,,,,,,,,2233.61,2025-02-24 15:48:52.000,787,1590.77,2025-02-24 15:48:52.000,788
BKKG^10000395^900395,BKKG^10000395^900395,,,,,,,,,,,,,,,,,,,,,,,,,,799.87,2025-02-24 15:57:21.000,789,588.81,2025-02-24 15:57:21.000,790
BKKG^10000396^900396,BKKG^10000396^900396,,,,,,,,,,,,,,,,,,,,,,,,,,3911.77,2025-02-24 16:24:41.000,791,4413.66,2025-02-24 16:24:41.000,792
BKKG^10000397^900397,BKKG^10000397^900397,,,,,,,,,,,,,,,,,,,,,,,,,,1596.06,2025-02-24 16:23:52.000,793,2591.73,2025-02-24 16:23:52.000,794
BKKG^10000398^900398,BKKG^10000398^900398,,,,,,,,,,,,,,,,,,,,,,,,,,190.26,2025-02-24 16:14:28.000,795,3259.27,2025-02-24 16:14:28.000,796
BKKG^10000399^900399,BKKG^10000399^900399,,,,,,,,,,,,,,,,,,,,,,,,,,3770.69,2025-02-24 16:46:12.000,797,3198.54,2025-02-24 16:46:12.000,798
BKKG^10000400^900400,BKKG^10000400^900400,,,,,,,,,,,,,,,,,,,,,,,,,,1539.71,2025-02-24 16:00:20.000,799,3711.78,2025-02-24 16:00:20.000,800
BKKG^10000401^900401,BKKG^10000401^900401,,,,,,,,,,,,,,,,,,,,,,,,,,3807.07,2025-02-24 16:16:24.000,801,2993.21,2025-02-24 16:16:24.000,802
BKKG^10000402^900402,BKKG^10000402^900402,,,,,,,,,,,,,,,,,,,,,,,,,,4284.37,2025-02-24 16:42:00.000,803,570.14,2025-02-24 16:42:00.000,804
BKKG^10000403^900403,BKKG^10000403^900403,,,,,,,,,,,,,,,,,,,,,,,,,,3160.29,2025-02-24 16:35:07.000,805,2128.38,2025-02-24 16:35:07.000,806
BKKG^10000404^900404,BKKG^10000404^900404,,,,,,,,,,,,,,,,,,,,,,,,,,926.4,2025-02-24 15:53:30.000,807,1896.02,2025-02-24 15:53:30.000,808
BKKG^10000405^900405,BKKG^10000405^900405,,,,,,,,,,,,,,,,,,,,,,,,,,3891.44,2025-02-24 16:34:52.000,809,2446.95,2025-02-24 16:34:52.000,810
BKKG^10000406^900406,BKKG^10000406^900406,,,,,,,,,,,,,,,,,,,,,,,,,,3278.06,2025-02-24 15:50:34.000,811,3493.9,2025-02-24 15:50:34.000,812
BKKG^10000407^900407,BKKG^10000407^900407,,,,,,,,,,,,,,,,,,,,,,,,,,3684.41,2025-02-24 16:42:20.000,813,307.16,2025-02-24 16:42:20.000,814
BKKG^10000408^900408,BKKG^10000408^900408,,,,,,,,,,,,,,,,,,,,,,,,,,4468.8,2025-02-24 16:47:10.000,815,3667.02,2025-02-24 16:47:10.000,816
BKKG^10000409^900409,BKKG^10000409^900409,,,,,,,,,,,,,,,,,,,,,,,,,,1533.95,2025-02-24 16:13:10.000,817,261.28,2025-02-24 16:13:10.000,818
BKKG^10000410^900410,BKKG^10000410^900410,,,,,,,,,,,,,,,,,,,,,,,,,,359.29,2025-02-24 16:13:26.000,819,3532.86,2025-02-24 16:13:26.000,820
BKKG^10000411^900411,BKKG^10000411^900411,,,,,,,,,,,,,,,,,,,,,,,,,,2645.9,2025-02-24 16:14:44.000,821,2724.55,2025-02-24 16:14:44.000,822
BKKG^10000412^900412,BKKG^10000412^900412,,,,,,,,,,,,,,,,,,,,,,,,,,2228.68,2025-02-24 16:42:09.000,823,317.18,2025-02-24 16:42:09.000,824
BKKG^10000413^900413,BKKG^10000413^900413,,,,,,,,,,,,,,,,,,,,,,,,,,3786.61,2025-02-24 16:46:16.000,825,1840.25,2025-02-24 16:46:16.000,826
BKKG^10000414^900414,BKKG^10000414^900414,,,,,,,,,,,,,,,,,,,,,,,,,,373.19,2025-02-24 16:36:32.000,827,4708.55,2025-02-24 16:36:32.000,828
BKKG^10000415^900415,BKKG^10000415^900415,,,,,,,,,,,,,,,,,,,,,,,,,,2395.56,2025-02-24 16:30:26.000,829,1555.08,2025-02-24 16:30:26.000,830
BKKG^10000416^900416,BKKG^10000416^900416,,,,,,,,,,,,,,,,,,,,,,,,,,316.01,2025-02-24 16:13:43.000,831,1368.3,2025-02-24 16:13:43.000,832
BKKG^10000417^900417,BKKG^10000417^900417,,,,,,,,,,,,,,,,,,,,,,,,,,1447.06,2025-02-24 16:16:40.000,833,3522.98,2025-02-24 16:16:40.000,834
BKKG^10000418^900418,BKKG^10000418^900418,,,,,,,,,,,,,,,,,,,,,,,,,,3036.01,2025-02-24 16:22:24.000,835,3929.46,2025-02-24 16:22:24.000,836
BKKG^10000419^900419,BKKG^10000419^900419,,,,,,,,,,,,,,,,,,,,,,,,,,1134.5,2025-02-24 15:57:23.000,837,875.19,2025-02-24 15:57:23.000,838
BKKG^10000420^900420,BKKG^10000420^900420,,,,,,,,,,,,,,,,,,,,,,,,,,4001.81,2025-02-24 16:37:53.000,839,616.53,2025-02-24 16:37:53.000,840
BKKG^10000421^900421,BKKG^10000421^900421,,,,,,,,,,,,,,,,,,,,,,,,,,2480.7,2025-02-24 16:18:06.000,841,895.29,2025-02-24 16:18:06.000,842
BKKG^10000422^900422,BKKG^10000422^900422,,,,,,,,,,,,,,,,,,,,,,,,,,3054.35,2025-02-24 16:36:55.000,843,2327.21,2025-02-24 16:36:55.000,844
BKKG^10000423^900423,BKKG^10000423^900423,,,,,,,,,,,,,,,,,,,,,,,,,,1466.35,2025-02-24 15:57:12.000,845,2513.55,2025-02-24 15:57:12.000,846
BKKG^10000424^900424,BKKG^10000424^900424,,,,,,,,,,,,,,,,,,,,,,,,,,2056.3,2025-02-24 16:47:13.000,847,130.93,2025-02-24 16:47:13.000,848
BKKG^10000425^900425,BKKG^10000425^900425,,,,,,,,,,,,,,,,,,,,,,,,,,1677.4,2025-02-24 16:48:15.000,849,2260.39,2025-02-24 16:48:15.000,850
BKKG^10000426^900426,BKKG^10000426^900426,,,,,,,,,,,,,,,,,,,,,,,,,,516.45,2025-02-24 16:45:05.000,851,326.82,2025-02-24 16:45:05.000,852
BKKG^10000427^900427,BKKG^10000427^900427,,,,,,,,,,,,,,,,,,,,,,,,,,925.48,2025-02-24 16:12:06.000,853,2215.04,2025-02-24 16:12:06.000,854
BKKG^10000428^900428,BKKG^10000428^900428,,,,,,,,,,,,,,,,,,,,,,,,,,635.95,2025-02-24 16:00:58.000,855,2721.28,2025-02-24 16:00:58.000,856
BKKG^10000429^900429,BKKG^10000429^900429,,,,,,,,,,,,,,,,,,,,,,,,,,1889.92,2025-02-24 16:36:04.000,857,3955.12,2025-02-24 16:36:04.000,858
BKKG^10000430^900430,BKKG^10000430^900430,,,,,,,,,,,,,,,,,,,,,,,,,,4456.59,2025-02-24 16:04:25.000,859,4298.44,2025-02-24 16:04:25.000,860
BKKG^10000431^900431,BKKG^10000431^900431,,,,,,,,,,,,,,,,,,,,,,,,,,428.34,2025-02-24 15:59:56.000,861,344.36,2025-02-24 15:59:56.000,862
BKKG^10000432^900432,BKKG^10000432^900432,,,,,,,,,,,,,,,,,,,,,,,,,,3302.02,2025-02-24 16:41:51.000,863,1873.48,2025-02-24 16:41:51.000,864
BKKG^10000433^900433,BKKG^10000433^900433,,,,,,,,,,,,,,,,,,,,,,,,,,2239.53,2025-02-24 16:04:51.000,865,3849.21,2025-02-24 16:04:51.000,866
